created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-31T00:21:47.000Z,"Gresham, OR",,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-31T00:11:51.000Z,,,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-31T00:09:41.000Z,Siberia,,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-31T00:06:04.000Z,"Oregon, USA",,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-31T00:00:50.000Z,"Oregon, USA",,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-30T23:36:03.000Z,,,,,False,homeless,"[USER] [USER] [USER] [USER] Me tooooo! I live in [ORGANIZATION] and it used to be the nice conservative side but [ORGANIZATION] intentionally shopped [PERSON]'s and some GPE2 homeless here and now we have pride flags on the streets in schools, [PERSON] who has been running for mayor DATE0 and was finally"
2024-12-30T23:17:57.000Z,,,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-30T23:03:32.000Z,,,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-30T23:03:06.000Z,PDX,,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-30T23:00:22.000Z,"Portland, OR",,,,True,,"[ORGANIZATION]: In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by o…"
2024-12-30T22:55:28.000Z,,,,,False,homeless,"In [ORGANIZATION],  especially around [P[ORGANIZATION]SON].   It appears that more than 70% of our [ORGANIZATION] visits &amp; [ORGANIZATION] is being used by our homeless population.   Often shelter seeking.  This seems like an important health concern for 99% of the population, as [ORGANIZATION] visit care has diminished."
2024-12-30T22:32:20.000Z,United States,,,,True,housing crisis,RT [USER]: [ORGANIZATION] is looking to improve the city in [LOCATION]. Easing the burden of the housing crisis is a continued goal. Thousands of people…
2024-12-30T22:31:20.000Z,"San Diego, California",,,,True,homeless,RT [USER]: [ORGANIZATION] begins paying rent for homeless migrants [URL]
2024-12-30T22:01:50.000Z,"Reno, NV",,,,False,homeless,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] You have a good argument. I just disagree cause he’s he a violent criminal and to me that matters. And people need to understand this guy is the worst of the worst and no one should feel bad for him. 
Like in [ORGANIZATION] there’s a homeless women that mentally ill getting rapped"
2024-12-30T21:34:05.000Z,"San Diego, CA",,,,True,homeless,RT [USER]: [ORGANIZATION] begins paying rent for homeless migrants [URL]
2024-12-30T21:14:38.000Z,"Oregon, USA",,,,False,homeless,"[ORGANIZATION] join [ORGANIZATION] .  Its not just E GPE1 that's sick of their [ORGANIZATION]. Its the entite [ORGANIZATION] and coast except GPE2 and [PERSON]: drug, child trafficking, and homeless capitals of the [PERSON].  Ive been trying to drum up support for a recall. I need 175,000 signatures in 90"
2024-12-30T21:05:01.000Z,Squatch Country,,,,False,homeless,[USER] It’s been well know since [ORGANIZATION] that [ORGANIZATION] was east [STREET] for drug addicts and homeless (trainhoppers told me about on [LOCATION])
2024-12-30T19:40:16.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T18:55:24.000Z,Liberal Utopia (unwillingly),,,,False,homeless,"[USER] [USER] Her posture and movements are exactly what we see in the homeless junkie areas of [ORGANIZATION], [PERSON] - we have a lot of these unfortunately. Only thing different is that she looks like she's newly this bad off. But this is [PERSON]."
2024-12-30T18:51:07.000Z,,,,,False,homeless,"[USER] I went to [ORGANIZATION]. I was booked in a downtown hotel. I was horrified by homeless people scattered around the hotel and canceled the reservation. I drove around the river trying to find a hotel I feel
Comfortable.  I ended up in the suburbs. [PERSON]???"
2024-12-30T18:41:26.000Z,,,,,False,"homeless, homelessness","[ORGANIZATION] If only there were more parts of [ORGANIZATION] where you could legally only have 1 home per quarter acre, I'm sure that would fix homelessness"
2024-12-30T18:27:35.000Z,"Lookout Mountain, GA",,,,False,homeless,"[USER] I'll never forget going to factories in [ORGANIZATION] and seeing decently-dressed [ORGANIZATION]'s kids hustling &amp; working, thinking to myself that if a factory like that opened back home in [PERSON], people would say they'd rather be homeless than work in a factory like that."
2024-12-30T18:13:39.000Z,"Portland, Maine",,,,False,housing crisis,"[ORGANIZATION] is looking to improve the city in [LOCATION]. Easing the burden of the housing crisis is a continued goal. Thousands of people who work in [ORGANIZATION] can't afford to live there due to rising rents and home prices.

[PERSON]: [URL] [URL]"
2024-12-30T18:12:06.000Z,Oregon,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T18:00:07.000Z,Safely outside of PDX,,,,False,homeless,"[USER] [USER] Another [ORGANIZATION] first—[ORGANIZATION]’s at first [STREET] in the nation for homeless families with children. 

[URL]"
2024-12-30T17:33:02.000Z,"Portland Oregon, 7th🟣of Hell","Portland, OR",United States,city,False,homeless,"In pursuit of this endeavor. 

I have a whole jar of coffee. 

The storm is here. 

Time to stop chasing my heart and listen to my brain. 
It would have saved me [ORGANIZATION]. 

Even if it is a stranger or a homeless bump I WILL be kissed.

Maybe it will break the curse. [URL]"
2024-12-30T17:08:55.000Z,PNW,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T16:34:08.000Z,,,,,True,,"RT [USER]: [USER] [USER] The tech bros will ruin [ORGANIZATION], and then they’ll start branching out into the other major c…"
2024-12-30T16:25:55.000Z,,,,,True,homeless,RT [USER]: Breaking: A taxpayer-funded clean up crew attending to a homeless encampment in north [ORGANIZATION] had their van set on fire in…
2024-12-30T16:21:50.000Z,,,,,False,"homeless, homelessness",[USER] Our pos governor here in [ORGANIZATION] is just as bad!! She’s not fixing the homelessness problem in this state! If she was doing something about it [PERSON] wouldn’t look and smell like a fucking landfill!! Liberals don’t know how to fix shit and I wish people would get it!!!
2024-12-30T16:01:13.000Z,"Portland Oregon, 7th🟣of Hell",,,,False,homeless,"I can't get in trouble for defending myself against a hungry cannibalistic Haitian. 

Some of you all have extremists in your area and terrorists...

Here in [PERSON] our homeless problem is getting solved on a [DATE] basis...

[PERSON] has it they're being ""fed""..not the"
2024-12-30T15:35:06.000Z,Chinook land.,,,,False,"homeless, homelessness","While I appreciate our new mayor's enthusiasm about ending unsheltered homelessness in [ORGANIZATION], [PERSON], I fear more folks are going to become homeless in [ORGANIZATION] than ever before even as he finds various solutions.

We need to staunch the flow of people becoming homeless."
2024-12-30T15:32:46.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T15:28:20.000Z,"Oregon, USA",,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T15:14:10.000Z,United States,,,,False,homeless,"[USER] [USER] [USER] [USER] 2/2 [ORGANIZATION] is a shithole between the driving, homeless, and the amount of trash EVERYWHERE. I hate driving through it. [ORGANIZATION] is no better too. Plus it’s starting to trickle to other places like GPE2, [PERSON], and especially [PERSON].🙃
I couldn’t give up the trees though"
2024-12-30T14:47:37.000Z,"Alaska, USA",,,,True,,"RT [USER]: [USER] Grew up in [ORGANIZATION] and now I avoid it at all costs! It has become a dump, filled with druggies they wish to c…"
2024-12-30T14:43:33.000Z,"Lewiston, ID",,,,False,homeless,"[USER] Grew up in [ORGANIZATION] and now I avoid it at all costs! It has become a dump, filled with druggies they wish to call homeless and pamper them with gifts?? 

Pretty much the whole [ORGANIZATION] and it's blue cities have become a wonderful [STREET] to pass on and visit red cities instead!!!"
2024-12-30T14:33:24.000Z,"NJ, USA",,,,False,homeless,"[USER] DATE0 GPE0 ""studied"" the ""Homeless problem"". I did the Math,the STUDY,cost enough money, EVERY HOMELESS PERSON could've received a check for $85K.(of course their LAYERS of ORG0 PANELS spent ALL the $$$ deciding AS USUAL, ""Education is the [ORGANIZATION]"") CRIMINALS"
2024-12-30T14:28:52.000Z,Earth,,,,False,"homeless, homelessness","[USER] [USER] The tech bros will ruin [ORGANIZATION], and then they’ll start branching out into the other major cities in [ORGANIZATION] once [ORGANIZATION] is destroyed. They did it to GPE2 and [PERSON], then GPE4 causing a massive rise in homelessness as they come in and price all the locals out. Good"
2024-12-30T13:59:23.000Z,"Northwest District, Portland",,,,True,homeless,"RT [USER]: In the city of GPE0GPE1, you can have homeless junkies strung out across the [STREET] from a children's elementary school…"
2024-12-30T12:28:37.000Z,"Oregon, USA",,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T12:06:54.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T11:55:08.000Z,"Portland, OR",,,,False,homeless,Having people in [ORGANIZATION] who are suppose to assist women who are being stalked to death and work with the homeless try to kill me deny me resources kick me out get [ORGANIZATION] police to arrest me for child molestation telling people it's a movie or you are working with [ORGANIZATION]
2024-12-30T11:53:23.000Z,"Portland, OR",,,,False,homeless,"You said you had PERSON0 up here working with [ORGANIZATION] stating I was a fraud .You said [PERSON] is here in [ORGANIZATION] and [ORGANIZATION] all working with PERSON4 from waste disposal and , wait for it PERSON5 while watching me sleep on the f k g sidewalk homeless"
2024-12-30T09:06:45.000Z,,,,,True,homeless,"RT [USER]: In the city of GPE0GPE1, you can have homeless junkies strung out across the [STREET] from a children's elementary school…"
2024-12-30T08:20:19.000Z,"South Bend, IN",,,,True,homeless,RT [USER]: Pls donate to help homeless vets get off the streets of [ORGANIZATION] with transitional housing and rehab programs: [URL]…
2024-12-30T08:19:15.000Z,,,,,False,homeless,"PERSON0 [USER] Treating symptoms, and not addressing the root cause, of why we have so many homeless in [ORGANIZATION] is a waste of time and money. It's also part of the grift for the homeless industrial complex. 🤨"
2024-12-30T07:19:24.000Z,"Alexandria, Egypt",,,,False,homeless,"[USER] GPE0: craft beer, coffee shops and used book stores, [LOCATION], fir trees, mountains, lots of rain, high homeless rates, very gay

[PERSON]: craft beer, coffee shops and used book stores, redwood and palm trees, [LOCATION], very hot, high homeless rates, also very gay"
2024-12-30T06:45:23.000Z,"Oregon, USA",,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T06:40:36.000Z,Best Coast,,,,False,"homeless, homelessness",It also needs to not have a crime and homelessness problem like [ORGANIZATION] and [PERSON] do [URL]
2024-12-30T06:19:53.000Z,"Longview, WA","Vancouver, WA",United States,city,False,homeless,"[USER] I have $20 that your a delusional and deranged leftist dumbass [PERSON]. Who hates this country more than they'll ever be honest about. Who if we left it up to leftist extremists like you, we'd all end up hungry, homeless and sick."
2024-12-30T06:04:07.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T05:59:17.000Z,,,,,False,homeless,[USER] [USER] Does [ORGANIZATION] have a homeless problem or does it have a compassion problem that [PERSON] cities don't concern themselves with?
2024-12-30T05:12:10.000Z,"Portland, OR",,,,False,houseless,"My fav is when [ORGANIZATION] does sweeps and they throw away medications. So you don’t want houseless people, but want to trash everything they own including their psychotropic medications and resources provided by hospitals/clinics/nonprofits. Additionally- [URL]"
2024-12-30T04:58:00.000Z,"Denver, CO",,,,True,,RT [USER]: [USER] [USER] [USER] As someone living in [ORGANIZATION] it's because YIMBYism has resulted in deregulation and…
2024-12-30T04:32:02.000Z,"Northwest District, Portland",,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T04:04:45.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T04:04:44.000Z,PNW,,,,True,homeless,"RT [USER]: Arson fire with homeless man walking through 

This is definitely one of my most [ORGANIZATION] photos ever"
2024-12-30T03:51:22.000Z,,,,,True,homeless,"RT [USER]: In the city of GPE0GPE1, you can have homeless junkies strung out across the [STREET] from a children's elementary school…"
2024-12-30T03:51:12.000Z,"Oregon, USA",,,,True,homeless,"RT [USER]: In the city of GPE0GPE1, you can have homeless junkies strung out across the [STREET] from a children's elementary school…"
2024-12-30T03:30:59.000Z,,,,,False,homeless,[USER] What percentage of [ORGANIZATION]'s homeless population is from [ORGANIZATION]?
2024-12-30T03:00:12.000Z,"Franklin, Tennessee","Nashville, TN",United States,city,False,homeless,"[USER] Politics is the reason [ORGANIZATION], and specifically [PERSON], has been ruined. Politics in [ORGANIZATION] means no 3rd world, lawless, graffiti covered homeless dumps, I'll take [ORGANIZATION] politics."
2024-12-30T03:00:08.000Z,Portland OR,,,,False,"homeless, homelessness","[USER] [USER] PERSON0 As someone living in [ORGANIZATION] it's because YIMBYism has resulted in deregulation and larger developer profits, but hasn't done jack to address homelessness."
2024-12-30T02:44:32.000Z,"Oregon, USA",,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
2024-12-30T02:38:11.000Z,,,,,True,homeless,"RT [USER]: In the city of GPE0GPE1, you can have homeless junkies strung out across the [STREET] from a children's elementary school…"
2024-12-30T02:25:20.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] Mayor Elect [ORGANIZATION] needs to **Enforce-The-Code** on [ORGANIZATION] and Enact a Mass [STREET] Eviction

They can eith…"
