date,matched_words,Deidentified_paragraph
03_26_2024,housing crisis,"And I think that was, oh, I also didn't include the specific list of task force members, because I think from the original resolution, you were saying you wanted it set up by [ORGANIZATION]. And so I have left how the task force is being created open for discussion. And also the title, we left it at a resolution to declare a housing crisis in the city of [ORGANIZATION], summarize actions taken and anticipated to support housing production in the city of [ORGANIZATION]."
03_26_2024,housing crisis,"Yeah, I sure can. The title just reads, A Resolution to Declare a Housing Crisis in [ORGANIZATION] and to [ORGANIZATION] and Anticipated to Support Housing Production in [ORGANIZATION]. That's fine."
03_26_2024,housing crisis,"but I think it's always better to read and hear about what our focus and our goal is, is to really recognize that we're in a housing crisis. You have to identify the problem and then you have to start to say what solutions are we going to put forward? And then ultimately the resolution is trying to put some solutions forward."
03_26_2024,housing crisis,"DATE0, they just went, you know, everybody, they just went to flood the market with microwaves. Well, the next thing you know, the same microwave that I paid $300 for, you can buy for $50 DATE1. You know, it puts more, you know, we have a housing crisis, housing shortage, whatever you want to call it."
06_02_2015,affordable housing,the housing market in this city is insane we're one of the fastest growing cities in the [ORGANIZATION] less the mid-south progress is always painful change is painful losing trees losing what had been a beautiful wooded backyard is painful what's also painful is families trying to find affordable housing in good school districts in a pleasant atmosphere And I took a look on [ORGANIZATION].
08_21_2018,homeless,"number one approval of the DATE0 DATE1 special city council meeting [TIME] special it was number two a resolution to approve a budget adjustment in the total amount of sixteen thousand five hundred and forty six dollars  Representing donations to [ORGANIZATION] and [ORGANIZATION], income received from a housing [PERSON] payoff and to approve a budget adjustment in the amount of $7,553 to allocate use fund balance prior funds. Number three, a resolution to approve renewal of two ORG2 grant agreements with [ORGANIZATION]. and the total amount of $73,278 for the city to administer programs to assist homeless federal residents."
09_18_2018,housing crisis,It is obviously we're facing a housing crisis. Where do we put it? Out on the edge of town?
09_18_2018,beggar,"Thank you. All right, let's take some public comment. Mr. [PERSON], before we start the class, do we get two turns to speak or do we have time?"
08_02_2016,affordable housing,"Okay, thank you all. Number four, an ordinance to authorize [ORGANIZATION] to grant a variance in the single-family infill standards to support attainable, affordable housing. Kit."
08_02_2016,affordable housing,"We're at [ORGANIZATION] placed within city plan [DATE] a new general guiding principle goal six we will create opportunities for attainable housing and to emphasize how important attainable and affordable housing is to our citizens and city. And whereas a provision concerning garage placement within the newly adopted single-family infill standards can in some circumstances significantly and unnecessarily raise the cost of home construction and impair the affordability and attainability of housing, And whereas the [ORGANIZATION] should be able to consider and grant a reasonable variance to such provision which would preserve the legitimate aesthetic concerns but allow home builders to offer attainable houses to our citizens. Now therefore it be ordained by the [ORGANIZATION] of the City of Fayetteville-Arkshaw, Section 1."
08_02_2016,affordable housing,"[ORGANIZATION], educate me. Because we state in our goals that we want to build affordable housing, Does that adversely affect someone's ability to build half million dollar houses or million dollar houses or like real big nice houses? Well, absolutely not."
