created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-11-27T12:44:52.000Z,,,,,False,"homeless, homelessness","[LOCATION]-funded mobile homes arrive for families facing homelessness 
Source: [ORGANIZATION]
[URL]",kalamazoo
2024-11-27T12:33:03.000Z,Michigan,,,,False,"homeless, homelessness",[LOCATION]-funded mobile homes arrive for families facing homelessness [URL],kalamazoo
2024-11-27T12:21:02.000Z,"Kalamazoo, MI",,,,False,"homeless, homelessness",[LOCATION]-funded mobile homes arrive for families facing homelessness [URL],kalamazoo
2024-11-26T21:57:38.000Z,"Grand Rapids, Mich.",,,,False,affordable housing,[ORGANIZATION] is celebrating the first of ten new affordable housing units at a mobile home park near FAC0: [URL],kalamazoo
2024-11-26T17:05:32.000Z,"Kalamazoo, MI",,,,False,"homeless, affordable housing","Asking people about challenges of finding affordable housing in [ORGANIZATION] area:

""The housing situation here is beyond abysmal! I feel even worse for the poor/homeless. The county/city cant seem to get their shit together to address the problem,"" one said. [URL]",kalamazoo
2024-11-25T14:00:02.000Z,"Kalamazoo, Michigan",,,,False,"homeless, homelessness","[ORGANIZATION] is [LOCATION], and [ORGANIZATION] is seeing a DATE2 high in their homeless population according to the [ORGANIZATION] count.
[URL]",kalamazoo
2024-11-21T16:57:24.000Z,"Kalamazoo, MI",,,,False,homeless,"LOCAL NEWS - Plans to convert [ORGANIZATION] hotel into [INSTITUTION] cancelled after lofty $5.2M pricetag goes public 

[URL]",kalamazoo
2024-11-21T02:30:03.000Z,West Michigan,,,,False,homeless,"Plans to convert [ORGANIZATION] hotel into [INSTITUTION] being re-evaluated
[URL]",kalamazoo
2024-11-20T14:16:23.000Z,"Michigan, USA",,,,False,homeless,[USER] [USER] [ORGANIZATION] is a homeless mess.,kalamazoo
2024-11-19T15:12:20.000Z,Michigan,,,,False,homeless,[USER] GPE0 It doesn't help when cities around the state put their homeless on buses and send them to [PERSON].  [ORGANIZATION] in other states does this as well.,kalamazoo
2024-11-19T04:00:04.000Z,West Michigan,,,,False,"homeless, homelessness","New [ORGANIZATION] home aims to help homelessness and addiction
[URL]",kalamazoo
2024-11-18T03:52:25.000Z,Michigan,,,,False,homeless,"Fun fact--the homeless population is growing in [ORGANIZATION] and its not just because of bad policies. Cities and towns around the state send their homeless to [ORGANIZATION], as do some other states. I met a homeless mother with a teenage daughter from [PERSON]. When her home was destroyed in",kalamazoo
2024-11-16T13:58:15.000Z,"Kalamazoo, MI",,,,False,,"3[LOCATION] leaders give the green light for support in three housing projects 

[URL]",kalamazoo
2024-11-15T17:00:46.000Z,West Michigan,,,,False,,Several new housing projects will be underway in [ORGANIZATION]. [URL],kalamazoo
2024-11-15T05:42:08.000Z,"Kalamazoo, MI",,,,False,"homeless, homelessness","[ORGANIZATION] increased mental health treatment using proven methods for [ORGANIZATION], especially focusing on [ORGANIZATION] and homeless folks. Also research effective and proven strategies for reducing homelessness and implement them in [ORGANIZATION], then roll them out to other cities.",kalamazoo
2024-11-14T12:49:02.000Z,Michigan,,,,False,homeless,New [INSTITUTION] project may pivot to different spot in [ORGANIZATION] [URL],kalamazoo
2024-11-14T12:16:02.000Z,Michigan,,,,False,homeless,New [INSTITUTION] project may pivot to different spot in [ORGANIZATION] [URL],kalamazoo
2024-11-14T12:10:02.000Z,"Kalamazoo, MI",,,,False,homeless,New [INSTITUTION] project may pivot to different spot in [ORGANIZATION] [URL],kalamazoo
2024-11-13T18:49:11.000Z,"Kalamazoo, MI",,,,False,affordable housing,[ORGANIZATION] OKs support for affordable housing projects [URL],kalamazoo
2024-11-13T18:45:39.000Z,"Grand Rapids, Mich.",,,,False,affordable housing,"[ORGANIZATION] OKs support for affordable housing projects:
[URL]",kalamazoo
2024-11-13T18:10:40.000Z,West Michigan,"Kalamazoo, MI",United States,city,False,homeless,"DATE0 with staff at [ORGANIZATION], GPE0GPE1, [ORGANIZATION], off and running! A common issue at many GPE0PublicTransportation motor pools and maintenance bays are GPE0Homeless people who trespass and loiter. How do you approach with personal safety in mind? [URL]",kalamazoo
2024-11-13T16:25:44.000Z,"Kalamazoo, Michigan",,,,False,,"These projects will create more than 100 new housing units. 

Learn more: [URL]",kalamazoo
2024-12-29T21:33:09.000Z,"Pennsylvania, USA",,,,False,,Tell me again why [ORGANIZATION] wants [ORGANIZATION]'s name on its [STREET] signs. [URL],scranton
2024-12-27T22:40:57.000Z,United States,,,,False,homeless,"[ORGANIZATION] old [ORGANIZATION] [USER] did that. In between his [ORGANIZATION]. 

You’re Welcome Homeless folks! [URL]",scranton
2024-12-23T22:50:12.000Z,,,,,False,homeless,"[USER] Oh my “F’ING” —-, R U kidding me?  What about the HOMELESS AMERICANS that move from [ORGANIZATION] to [ORGANIZATION]?  Really, THIS HAS GOT TO BE A JOKE…. Tell me it isn’t so [ORGANIZATION] from [ORGANIZATION], tell me it isn’t so…. UNFRICKENUNBELIEVABLE",scranton
2024-12-13T04:30:06.000Z,Northeast PA,,,,False,homeless,"A [INSTITUTION] in [ORGANIZATION] is back open and just in time for some of the coldest temperatures of [ORGANIZATION].
[URL]",scranton
2024-12-02T04:08:20.000Z,,,,,False,homeless,"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [URL]",scranton
2024-12-02T04:07:34.000Z,,,,,False,homeless,"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [PERSON]",scranton
2024-12-02T04:06:39.000Z,,,,,False,homeless,"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please! [URL]",scranton
2024-12-02T04:05:51.000Z,,,,,False,homeless,"[USER] PERSON0 [PERSON] please do not go to [ORGANIZATION], it’s a waste of taxpayer money. Use that money for homeless veterans please!",scranton
2024-12-02T04:05:17.000Z,,,,,False,homeless,"[USER] GPE0 PERSON0 please do not go to [PERSON], it’s a waste of taxpayer money. Use that money for homeless veterans please!",scranton
2024-11-26T16:04:39.000Z,,,,,False,affordable housing,"[USER] [USER] “Wow one town”

Plenty of affordable housing.  Right down the [STREET]:

[URL]",scranton
2024-11-13T16:13:16.000Z,New Jersey,,,,False,affordable housing,[ORGANIZATION] to [PERSON] gets 3rd tower [ORGANIZATION] affordable housing • GPE3 advances [ORGANIZATION]; [ORGANIZATION]  transport in [ORGANIZATION] - #transitfriendlyplanning #NJTOD #Amtrak #affordablehousing #BRT [URL],scranton
2024-11-13T09:19:56.000Z,"Levittown, PA",,,,False,homeless,"[USER] Please do not lose touch with our reality. We are still here. [USER] 
I am still freezing outside homeless  in [ORGANIZATION] pa. I need [PERSON] pa [USER] and upstate NY [USER] please help me.
I miss my kid too. The investigations almost over",scranton
2024-11-05T16:10:08.000Z,,,,,False,homeless,[USER] so people in places like [ORGANIZATION] going hungry and homeless have to watch [ORGANIZATION] parade around with the most spoiled celebrities. Makes sense,scranton
2024-10-31T15:19:15.000Z,,,,,False,homeless,"[ORGANIZATION] [USER] [USER] [USER] 
to pay all expenses for me to stay in a hotel until I was approved for an apt. [ORGANIZATION] told him no. He wanted me living homeless on the streets. I have tried to leave the [ORGANIZATION] but [ORGANIZATION] won't let me leave. He's illegally",scranton
2024-10-31T15:08:41.000Z,,,,,False,homeless,"[USER] [USER] [USER] [USER] 
I have begged [ORGANIZATION] many times to help me. She has done nothing to stop [PERSON]. I live in forced poverty. The [ORGANIZATION] illegally controls my bank acct. I was forced to live homeless on the streets from [ORGANIZATION].",scranton
2024-10-29T21:18:04.000Z,,,,,False,homeless,PERSON0 PERSON1 [USER] PERSON2 Why does PERSON3 always look homeless?!,scranton
2024-10-29T18:48:33.000Z,Pennsylvania ,,,,False,,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] 15 min cities.. 
you will own nothing and be happy .. no cars etc 
Local progress supposedly paid for their entire trip abroad .. bringing communism to our neighborhood.. 
wondering owns properties, switch hands, contractors, real estate, grants, [ORGANIZATION]

[URL] [URL] [URL]",scranton
2024-10-29T18:35:27.000Z,,,,,False,homeless,PERSON0 PERSON1 [USER] PERSON2 Stop dressing like a fucking homeless guy you’re a politician. Present yourself better. Bum. PERSON3,scranton
2024-10-29T15:42:52.000Z,,,,,False,"homeless, homelessness","PERSON0 PERSON1 [USER] [ORGANIZATION] who says she will not change anything:
Highest in history, homelessness,
Highest in history, illegal immigration,
Average mortgage $1000 higher
13,000 convicted murderes let in the [ORGANIZATION],
Over 57,000 women sex trafficked,
Highest inflation in [ORGANIZATION], 
Wars in",scranton
2024-10-28T22:50:56.000Z,,,,,False,homeless,"[USER] [USER] PERSON0 [USER] [PERSON] spends $451 billion a year on housing, healthcare, [ORGANIZATION]; education for illegals

[USER] spends hundreds of billions more on wars killing kids

Only $3 billion for homeless vets &amp; $750 for hurricane victims

#[PERSON] YOU

[USER] 

#PERSON3 #PERSON4",scranton
2024-10-28T22:50:47.000Z,,,,,False,homeless,"[USER] [USER] PERSON0 [USER] [PERSON] spends $451 billion a year on housing, healthcare, [ORGANIZATION]; education for illegals

[USER] spends hundreds of billions more on wars killing kids

Only $3 billion for homeless vets &amp; $750 for hurricane victims

#[PERSON] YOU

[USER] 

#PERSON3 #PERSON4",scranton
2024-10-23T23:20:18.000Z,Parts unknown,,,,False,homeless,"[ORGANIZATION] created PERSON1, and that didn't work out so hot, did it? PERSON2, POTUS with the [ORGANIZATION], PERSON3 from [ORGANIZATION], creates tons of 'em (jobs). Why, I work 3 myself, all low-paying, and am still poor and homeless. YOU-- great job, freak! We're all better off when you lose yours. [ORGANIZATION]",scranton
2024-10-23T03:30:10.000Z,Northeast PA,,,,False,"homeless, homelessness","When the [ORGANIZATION] temps hit [ORGANIZATION], a non-profit that helps people experiencing homelessness and food insecurity wants to be ready.
[URL]",scranton
2024-10-17T20:01:22.000Z,"Scranton, PA",,,,False,unhoused,"📋 [ORGANIZATION] is accepting applications for our [ORGANIZATION] (CDBG)

✨ Organizations offering support for senior citizens, unhoused individuals, public safety, child care, &amp; more can apply.

🔗 For more details visit: [URL] [URL]",scranton
2024-10-11T15:06:18.000Z,"Scranton, PA",,,,False,"homeless, homelessness","With DATE0 on the horizon, construction is now
underway on the new, permanent location for FAC0, an emergency shelter for men experiencing homelessness, which is operated by [ORGANIZATION] of the Diocese of [ORGANIZATION].

[PERSON]",scranton
2024-10-09T20:32:54.000Z,"Pennsylvania, USA",,,,False,homeless,"[USER] Happening Now! PERSON0 in [ORGANIZATION] low energy, small crowd of worn out dead enders and losers.  Heck even the local homeless camp by the river is pissed this loser showed up.  Have a PERSON1 !",scranton
2024-10-09T18:06:21.000Z,,,,,False,"homeless, homelessness","[USER] [USER] You're claiming [ORGANIZATION] wants more neverending inflation, more wide open borders, more forever wars, and more of the homelessness epidemic. 

You'll understand if I'm skeptical.",scranton
2024-10-09T01:39:33.000Z,"Pennsylvania, USA",,,,False,"homeless, homelessness",[ORGANIZATION] in [ORGANIZATION] …there is a decal bus with a sign that says [PERSON]. I just read a study [ORGANIZATION] about the increase in veteran homelessness due to  [PERSON]!  No one cares about the troops more than President [PERSON].,scranton
2024-10-09T01:00:37.000Z,"Pennsylvania, USA",,,,False,homeless,A local hotel in [ORGANIZATION] has a bus outside of it with decals and the words: veterans against [ORGANIZATION]. If anyone could support the troops any more than President [ORGANIZATION]….I cannot think of one. I just heard a study [ORGANIZATION] that shows a large increase in homeless veterans under [PERSON]!,scranton
2024-10-06T16:41:14.000Z,,,,,False,homeless,"[USER] [USER] Deport them ALL [USER] is this what [ORGANIZATION] is paying for?  I think not! Homeless in [ORGANIZATION], [PERSON]…..drug addicted brothers and sisters? Is this what we are paying for?",scranton
2024-10-05T14:50:36.000Z,Tennessee,,,,False,"homeless, homelessness",Homelessness In [LOCATION] - Part 1 ([URL],scranton
2024-10-04T21:03:36.000Z,"District of Columbia, USA",,,,False,homeless,[USER] PERSON0 is [PERSON] and came to [ORGANIZATION] and homeless to help PERSON2 and the [USER] win the Election. I want all the seat in [ORGANIZATION] to go [ORGANIZATION]. investigate me I used to live [ADDRESS] ny ny [DATE] and I am King. I u to campaihard [USER],scranton
2024-10-04T20:58:56.000Z,"District of Columbia, USA",,,,False,homeless,[USER] My name is [ORGANIZATION] I am homeless in [ORGANIZATION]. I am here tweeting for [PERSON] I need your help. I want pen to go blue [ORGANIZATION] . why they don't have you thought the state. We need you. All my GOD you are a star.  [USER] [USER] [USER] [USER],scranton
2024-10-04T20:49:12.000Z,"District of Columbia, USA",,,,False,homeless,[USER] My name is [ORGANIZATION] and I am king of the [ORGANIZATION]. Can you investigate me. I am homeless in [PERSON] and I tweeting for PERSON1,scranton
2024-10-01T08:32:02.000Z,"Scranton, PA",,,,False,homeless,"It’s DATE0 again,[ORGANIZATION]'s charity [STREET].

This will be my third DATE1 doing this. I’ve always supported one local charity but last DATE1 I split between two as we raised so much

The first one was a homeless-specific charity and the second is a family support charity. [URL]",scranton
2024-09-25T14:00:50.000Z,,,,,False,homeless,"The states do back the slumlords! I can attest to that! Called code office for help ended up in a roach infested hotel where they house the homeless! I'll never rely on [PERSON] 

[URL] [URL]",scranton
2024-09-25T02:49:14.000Z,"Moscow, PA",,,,False,beggar,[USER] I’m from [ORGANIZATION] and most people were disgusted with your visit at taxpayer expense. You’re a joke and a con artist. [ORGANIZATION] puppet president always saying “please give me more money”. Disgrace to humanity,scranton
2024-09-24T20:03:46.000Z,,,,,False,,"They did this in [PERSON] threw all of their belongings away and bulldozed their encampment down by the river where [ORGANIZATION] goes anyway! 
[URL]",scranton
2024-09-24T16:30:24.000Z,PA,,,,False,beggar,"While [ORGANIZATION]  is having a fun time in [ORGANIZATION] with the international beggar, on the taxpayer dime, we are having trouble just affording gas to get to work......  Great photo op you asshat.  PLEASE fellow Pennsylvanians, [ORGANIZATION] FOR [USER]",scranton
